Pure ID,Journal ISSN
2195488528,
2195488483,0011-1287
2195488377,
2195488349,1053-587X
2195488323,1608-5906
2195488309,
2195488117,1362-4806
2195488091,1070-5309
2195488075,2101-6275
2195488052,0006-3444
2195487969,0277-9536
2195487945,0022-3468
2195487916,0749-596X
2195487888,
2195487798,0025-1909
2195487781,8755-1209
2195487760,0001-1452
2195487732,1543-3080
2195487707,0016-7606
2195487690,0261-3794
2195487638,1528-3542
2195487615,1932-7447
2195487590,0094-8276
2195487565,2515-2459
2195487505,0933-7954
2195487454,2052-2630
2195487428,0379-5721
2195487411,1749-4060
2195487389,1350-6285
2195487250,0269-1205
2195487230,1005-2321
2195487202,0897-4756
2195487192,
2195487157,0094-8276
2195487126,
2195487109,
2195487092,1386-4181
2195486994,2041-8205
2195486970,1616-301X
2195486946,0048-5829
2195486934,
2195486892,0252-9599
2195486860,0195-9131
2195486840,0002-7863
2195486822,
2195486784,0306-4603
2195486759,1541-2040
2195486736,0922-4777
2195486714,0360-4918
2195486640,0021-9533
2195486616,0001-4842
2195486596,
2195486584,0733-8716
2195486532,2469-9950
2195486514,
2195486491,1476-1122
2195486478,
2195486418,1387-6732
2195486382,0167-7799
2195486366,
2195486352,0013-8282
2195486276,0013-936X
2195486268,
2195486216,2211-2855
2195486191,2157-6904
2195486165,0031-9201
2195486142,0002-7863
2195486084,0278-7393
2195486057,0023-8791
2195486040,0739-5175
2195486017,0025-1909
2195485966,0003-6846
2195485937,1745-7300
2195485900,
2195485891,0749-5161
2195485807,2379-4607
2195485788,
2195485765,0003-018X
2195485744,0965-8211
2195485689,1547-3929
2195485658,
2195485642,0304-4076
2195485619,
2195485599,1050-2947
2195485567,1385-8947
2195485548,1559-128X
2195485510,0894-8763
2195485479,1991-959X
2195485460,
2195485444,
2195485382,0027-8424
2195485355,2451-9308
2195485335,0019-1035
2195485314,1075-2730
2195485276,0270-6474
2195485231,1932-7447
2195485213,
2195485194,1069-5265
2195485149,0031-9201
2195485120,1525-2027
2195485078,0022-1767
2195485045,2214-7144
2195485016,1661-7827
2195484909,0265-1068
2195484874,
2195484847,0378-7753
2195484820,0010-0277
2195484750,2169-897X
2195484717,0010-8545
2195484695,
2195484677,2471-2566
2195484576,
2195484550,1091-1359
2195484518,0334-701X
2195484491,0938-2259
2195484472,
2195484456,0013-8304
2195484416,
2195484397,0146-9592
2195484372,0340-1200
2195484356,
2195484318,1433-7851
2195484301,1070-5309
2195484271,0305-0009
2195484253,
2195484220,1049-5258
2195484198,2169-9097
2195484177,0277-786X
2195484163,
2195484111,2211-2855
2195484087,1001-6538
2195484067,0167-4544
2195484047,0960-9822
2195483980,0018-9286
2195483939,1044-3983
2195483905,0031-9007
2195483880,0025-1909
2195483869,0038-4941
2195483744,2169-9313
2195483715,0028-0836
2195483699,1069-9384
2195483684,0010-1958
2195483629,0092-5853
2195483616,
2195483591,0145-2134
2195483576,
2195483517,0304-3894
2195483490,2050-7488
2195483467,
2195483444,1533-2985
2195483359,0019-1035
2195483337,1370-4788
2195483321,0095-327X
2195483280,1060-3425
2195483248,1537-7857
2195483230,0023-8309
2195483206,0047-2484
2195483188,0002-7863
2195483160,
2195483135,0022-1236
2195483118,
2195483104,1098-0121
2195483007,
2195482976,0002-9297
2195482950,0254-5330
2195482926,1359-7345
2195482835,2211-2855
2195482799,
2195482774,1680-7316
2195482761,
2195482645,0020-8183
2195482613,1748-9318
2195482582,
2195482572,
2195482518,0027-8424
2195482499,0022-0663
2195482476,0002-7863
2195482458,0021-9606
2195482424,0016-8696
2195482400,0022-1821
2195482386,
2195482363,1944-8244
2195482297,1938-5862
2195482272,
2195482253,0022-1465
2195482233,0025-1909
2195482176,1475-7516
2195482153,
2195482129,0300-5771
2195482107,0361-6878
2195482044,0013-4686
2195482006,
2195482000,0090-502X
2195481981,0031-9007
2195481857,1083-3668
2195481854,
2195481834,0360-0025
2195481822,
2195481759,0363-8715
2195481730,
2195481708,
2195481681,0023-852X
2195481651,1094-4087
2195481615,1661-7827
2195481592,0304-405X
2195481488,0277-9536
2195481460,0022-0965
2195481440,
2195481424,
2195481376,0022-4073
2195481371,
2195481355,
2195481341,1356-9325
2195481310,0039-3223
2195481284,0363-6135
2195481264,0091-6765
2195481241,0277-786X
2195481189,0096-3445
2195481162,0031-9201
2195481131,
2195481104,
2195481057,
2195481034,0043-1354
2195480991,
2195480969,0261-5606
2195480947,1935-7524
2195480856,
2195480814,0094-8276
2195480771,0269-9370
2195480744,0179-0358
2195480726,
2195480635,0020-1669
2195480606,0956-7976
2195480577,
2195480564,
2195480482,0025-1909
2195480460,1056-8190
2195480415,1661-7827
2195480387,1042-9573
2195480337,0003-0147
2195480299,1948-5085
2195480263,0360-3199
2195480251,
2195480046,0037-5497
2195480027,1365-1005
2195480002,0001-4966
2195479983,0954-6650
2195479936,0092-5853
2195479898,0002-9483
2195479877,1478-6435
2195479841,1533-2985
2195479823,0737-4453
2195479781,0742-9797
2195479754,0025-1909
2195479698,
2195479663,0013-9351
2195479641,1572-3097
2195479557,0005-7967
2195479524,1089-9995
2195479499,1570-7156
2195479480,
2195479360,2469-9950
2195479337,
2195479316,0360-5450
2195479287,0926-3373
2195479207,
2195479179,0213-2230
2195479162,
2195479146,1086-9379
2195479105,1081-2865
2195479075,2211-8837
2195479046,0005-1098
2195479029,0016-6731
2195478954,0898-929X
2195478931,
2195478903,
2195478883,0377-0257
2195478819,
2195478799,0307-661X
2195478777,0143-9782
2195478765,
2195478681,
2195478660,1527-8999
2195478632,1092-4388
2195478615,
2195478555,
2195478529,1871-5621
2195478508,
2195478491,1044-3894
2195478419,0013-4651
2195478370,1265-4906
2195478343,0148-0227
2195478305,1946-6234
2195478287,0377-0486
2195478168,0094-8276
2195478150,0740-3224
2195478129,
2195478115,0014-9187
2195478035,
2195478012,0021-9258
2195477989,0165-4101
2195477963,1047-1987
2195477893,1539-3755
2195477860,1357-2725
2195477824,0140-6736
2195477802,1094-4087
2195477785,0022-3816
2195477730,0735-7028
2195477708,0012-821X
2195477663,
2195477645,0047-2484
2195477578,0162-1459
2195477552,0956-7976
2195477537,
2195477523,0556-2813
2195477479,0378-7753
2195477447,1754-5692
2195477432,0028-0836
2195477404,0140-6736
2195477392,
2195477296,0031-3998
2195477280,0889-1591
2195477259,
2195477241,0278-7393
2195477194,0002-9483
2195477177,0273-2173
2195477156,0196-2892
2195477136,1064-8275
2195477076,
2195477047,
2195477033,0965-7576
2195477012,0002-7863
2195476977,
2195476953,0091-6765
2195476932,0742-1303
2195476894,0022-4596
2195476877,
2195476851,
2195476830,0092-6566
2195476812,
2195476794,0009-3920
2195476753,0179-0358
2195476727,0022-0531
2195476707,
2195476629,0027-8424
2195476578,0160-4120
2195476557,
2195476539,0022-247X
2195476412,0022-3816
2195476383,
2195476367,
2195476351,0003-0651
2195476256,0032-8332
2195476238,1523-4614
2195476211,0378-7753
2195476190,0022-0965
2195476157,
2195476138,0009-6407
2195476077,1076-9307
2195476053,0010-0277
2195476022,
2195476007,1605-7422
2195475977,0145-2134
2195475942,
2195475921,
2195475910,1350-4851
2195475850,1076-0431
2195475814,1463-9262
2195475784,1387-2877
2195475758,0013-936X
2195475670,
2195475591,2164-6570
2195475571,0094-8276
2195475527,1867-1381
2195475498,1415-8426
2195475462,1471-2458
2195475437,0882-7974
2195475249,
2195475233,0022-4073
2195475149,
2195475123,0195-9131
2195475102,0364-3107
2195475085,0003-7028
2195475017,1661-6596
2195474984,
2195474965,0301-0449
2195474951,
2195474867,1047-1987
2195474844,0148-0227
2195474821,1745-6916
2195474803,1000-6818
2195474755,1359-1053
2195474722,0022-3433
2195474696,
2195474683,0003-0481
2195474500,
2195474486,0013-0133
2195474464,
2195474437,0269-9370
2195474357,0013-4651
2195474316,2469-9985
2195474283,
2195474275,
2195474234,
2195474189,0177-7963
2195474164,
2195474101,0031-9201
2195474063,
2195474049,0022-1082
2195473993,
2195473971,1533-2985
2195473949,1083-3668
2195473917,0009-9163
2195473833,0160-4120
2195473806,0090-6905
2195473785,
2195473760,1016-9040
2195473389,0021-8669
2195473360,0160-4120
2195473320,1991-959X
2195473295,1020-4989
2195473146,1745-2473
2195473121,
2195473094,0164-0704
2195473047,0376-7388
2195473026,0020-1669
2195473004,
2195472985,0021-8936
2195472944,0022-1236
2195472925,0556-2813
2195472897,0003-4894
2195472874,0959-2989
2195472837,0903-1936
2195472821,
2195472739,0893-9454
2195472738,
2195472719,0090-0036
2195472685,1463-9076
2195472655,
2195472628,
2195472618,0893-9454
2195472596,1680-7316
2195472560,1058-4838
2195472536,0095-4918
2195472515,0019-1035
2195472479,1533-2985
2195472401,0038-6308
2195472381,1075-2730
2195472361,0163-1829
2195472332,0095-4918
2195472312,0148-8376
2195472271,0148-0227
2195472242,
2195472223,1552-2938
2195472214,
2195472164,
2195472135,1471-2458
2195472110,1680-7316
2195472076,
2195472045,1056-263X
2195472015,0031-9201
2195471880,
2195471840,
2195471822,2052-2630
2195471789,
2195471765,0021-9606
2195471741,1544-9173
2195471724,0016-8092
2195471706,0002-7863
2195471653,1090-1981
2195471621,1090-7165
2195471596,0148-7191
2195471574,0022-3077
2195471500,
2195471486,0021-9606
2195471447,1362-3699
2195471422,2044-4753
2195471392,0148-0227
2195471377,
2195471285,1397-3142
2195471259,0022-3816
2195471235,1932-8486
2195471218,0022-3654
2195471168,0885-2006
2195471146,1098-0121
2195471121,
2195471109,0022-3816
2195471035,0143-7208
2195471016,
2195471003,0001-4826
2195470993,
2195470941,1083-3668
2195470921,0023-8309
2195470898,1040-9289
2195470877,0022-1082
2195470800,1682-1750
2195470776,0733-4249
2195470757,0893-0465
2195470699,0102-311X
2195470680,0003-7028
2195470653,
2195470641,
2195470576,0166-0462
2195470536,0160-4120
2195470461,1467-7881
2195470435,0278-6826
2195470374,0047-2670
2195470352,
2195470325,
2195470307,0022-1082
2195470284,1478-6435
2195470248,
2195470191,
2195470166,0002-7863
2195469906,1360-0818
2195469884,0092-5853
2195469855,1867-1381
2195469834,0022-0027
2195469714,0163-6804
2195469699,0002-9505
2195469664,0190-7409
2195469650,
2195469618,1932-7447
2195469589,1075-2730
2195469564,
2195469550,0012-9682
2195469521,0009-2614
2195469485,
2195469463,0896-7148
2195469246,1473-3099
2195469126,0094-8276
2195469100,
2195469086,
2195469021,0013-4686
2195468995,0013-4651
2195468975,
2195468883,0019-1035
2195468858,1559-3959
2195468839,1940-087X
2195468320,1389-1286
2195468284,0148-0227
2195468247,
2195468232,
2195468213,0362-1588
2195468151,0090-502X
2195468127,0013-9165
2195468101,1866-9557
2195468084,0268-3369
2195467996,1088-8438
2195467970,
2195467952,1082-9636
2195467931,1539-3755
2195467865,1353-8292
2195467837,0275-2565
2195467809,
2195467791,0090-5364
2195467700,
2195467670,0148-0227
2195467641,1605-7422
2195467623,
2195467566,0047-2484
2195467537,1865-2034
2195467514,
2195467501,0190-292X
2195467451,1816-3831
2195467428,0042-0980
2195467405,0142-7164
2195467382,0094-8276
2195467281,1533-2985
2195467257,
2195467237,1536-710X
2195467216,0036-8075
2195467142,
2195467129,1552-2938
2195467116,
2195467093,0960-1317
2195467046,0021-9606
2195467020,1070-5422
2195466979,0146-0404
2195466948,1049-7315
2195466922,
2195466874,0072-1077
2195466852,0022-3654
2195466828,0019-1035
2195466802,0009-9228
2195466725,0740-770X
2195466704,
2195466587,0009-3920
2195466565,0027-8424
2195466545,1058-6407
2195466526,1069-5869
2195466106,0022-4073
2195465876,
2195465860,
2195465353,0022-328X
2195464475,1869-6716
2195463579,
2195462994,
2195462798,0733-8716
2195462567,0031-9007
2195462543,1559-2316
2195462078,1083-3668
2195461878,0179-0358
2195461859,
2195461842,0896-7148
2195461407,0362-9805
2195461172,0002-7863
2195461137,1471-2458
2195461063,0885-3924
2195460195,1613-6810
2195459999,
2195459744,0003-0554
2195459517,1059-1478
2195459289,
2195459265,0360-3199
2195459241,1081-8693
2195459018,1049-5258
2195458786,1875-0672
2195458555,
2195458527,1719-8429
2195458511,
2195457637,0025-1909
2195457619,0025-1909
2195457565,0002-8711
2195456358,0190-9320
2195456332,
2195455514,0266-7177
2195455495,1020-7635
2195455264,
2195455241,0340-1200
2195454954,0091-6765
2195454932,1050-2947
2195454913,
2195454893,
2195454814,0148-0227
2195454758,1385-8947
2195454739,0897-6546
2195454712,0145-6008
2195454694,0261-5606
2195454622,
2195454609,0090-6778
2195454534,
2195454478,1867-1381
2195454401,0022-3778
2195454370,0939-7248
2195454303,
2195454294,0022-4073
2195454249,1055-8586
2195454232,0030-364X
2195454205,1070-5422
2195454194,
2195453971,0019-1035
2195453947,0146-9592
2195453937,
2195453918,
2195453880,1050-9208
2195453859,1933-6837
2195453812,
2195453784,0024-6093
2195453678,1532-0626
2195453673,
2195453650,
2195453633,0002-7863
2195453568,1524-8380
2195453543,0036-8075
2195453513,0002-7863
2195453512,
2195453262,0190-7409
2195453239,0002-7863
2195453224,
2195453196,0033-3174
2195453155,0036-9292
2195453127,1049-7315
2195453093,
2195453072,1044-3894
2195453056,0197-3533
2195453016,1059-1478
2195452991,0090-502X
2195452969,0278-4165
2195452949,0167-5249
2195452884,
2195452873,0042-6601
2195452855,
2195452841,0010-0757
2195452820,0556-2813
2195452795,0022-3077
2195452768,0739-3148
2195452746,
2195452732,0022-3751
2195452689,0169-0965
2195452660,1075-2730
2195452631,8755-6863
2195452609,0012-821X
2195452589,0091-6765
2195452521,0016-6731
2195452506,
2195452490,2469-9950
2195452476,0003-6951
2195452431,1864-5631
2195452408,0022-2879
2195452375,1530-6984
2195452361,
2195452260,1389-2029
2195452242,1077-260X
2195452209,0140-6736
2195452147,
2195451971,0090-6905
2195451941,0035-9254
2195451921,2045-9920
2195451896,0013-4651
2195451856,1415-8426
2195451793,
2195451773,
2195451642,
2195451613,0025-5564
2195451587,
2195451571,0003-6951
2195451440,1050-2947
2195451422,
2195451371,0362-546X
2195451344,0022-2437
2195451326,
2195451269,
2195451180,0022-0965
2195451154,0019-1035
2195451130,0003-4932
2195451113,1050-2947
2195451081,1057-7408
2195451042,0022-2879
2195451002,
2195450961,
2195450944,
2195450924,0263-5577
2195450831,0272-9172
2195450808,1867-1381
2195450765,1661-7827
2195450759,
2195450729,0030-4018
2195450692,
2195450669,
2195450647,
2195450631,1070-6631
2195450553,0028-0836
2195450531,0035-7995
2195450512,
2195450494,1570-7156
2195450463,
2195450405,0026-4946
2195450382,0003-4894
2195450322,1613-6810
2195450289,0022-1430
2195450252,0092-6566
2195450240,
2195450218,1876-4045
2195450194,
2195450152,0094-8276
2195450133,1556-4681
2195450109,0031-9007
2195450097,
2195450052,
2195450041,1063-5157
2195449992,0894-0347
2195449962,1433-7851
2195449906,1354-3784
2195449878,0027-8424
2195449584,0090-8258
2195449561,
2195449539,
2195449519,0037-7732
2195449216,0146-6410
2195449195,0016-7037
2195449162,
2195449143,0273-4508
2195448788,
2195448752,0002-7863
2195448728,0022-3778
2195448683,
2195448394,0021-9371
2195448375,1941-1367
2195448358,0733-4249
2195448344,1367-2630
2195448282,0006-3444
2195448263,
2195448243,0018-2176
2195448228,0020-4536
2195448191,0840-6529
2195448172,0031-9007
2195448153,1088-8438
2195448129,0277-9536
2195448112,0031-9007
2195448060,0013-936X
2195448025,0016-7037
2195447982,0020-1669
2195447935,0145-2134
2195447887,1553-7366
2195447863,0028-4866
2195447801,2050-7887
2195447784,
2195447684,0897-4756
2195447661,1049-510X
2195447637,0002-7863
2195447596,0028-0836
2195447555,0022-3654
2195447521,1530-8669
2195447491,2211-3681
2195447468,
2195447413,
2195447378,0022-3506
2195447346,0016-5085
2195447313,0019-1035
2195447289,0738-3991
2195447236,0019-1035
2195447219,0897-4756
2195447192,0022-3697
2195447172,0271-2075
2195447107,0038-7010
2195447084,0002-7863
2195447065,0031-9007
2195447050,
2195446223,
2195446192,0277-9536
2195446168,1350-7265
2195446141,1613-6810
2195446123,0094-8276
2195446062,0019-1035
2195446042,0960-6491
2195446015,
2195446007,0020-6598
2195445980,1050-2947
2195445954,0926-2601
2195445934,0305-1048
2195445907,0031-9007
2195445373,0133-1736
2195445355,0956-7976
2195445293,0031-9201
2195445119,0046-3892
2195444899,1680-7316
2195444857,
2195444833,0025-1909
2195444812,
2195444791,0304-405X
2195444691,1050-2947
2195444657,1359-7345
2195444634,1465-3060
2195444620,0304-405X
2195443735,0034-6748
2195443709,0277-786X
2195443691,0094-3061
2195443661,2471-2566
2195442759,1059-1524
2195442708,0025-5831
2195442676,2163-0755
2195442656,0938-2259
2195442610,0926-2245
2195442598,
2195442575,
2195442551,
2195442524,0022-3476
2195442511,0145-8973
2195442443,0025-1909
2195442418,0021-9029
2195442403,
2195442385,0017-9310
2195442314,0013-936X
2195442290,0214-1493
2195442273,1749-4885
2195442245,
2195442228,
2195442217,
2195442173,1433-7851
2195442151,0033-8419
2195442130,
2195442113,0002-8711
2195442061,0002-7863
2195442031,1680-7316
2195442016,2515-0456
2195441852,
2195441821,0022-0515
2195441799,1538-1501
2195441783,0022-0515
2195440959,
2195440715,0962-8452
2195440697,
2195440684,
2195440494,1680-7316
2195440386,0096-3941
2195440361,1932-7447
2195440345,
2195440118,0102-311X
2195440097,0295-5075
2195440081,
2195440065,0031-3998
2195440036,1680-7316
2195440014,0002-7863
2195439997,0029-3571
2195439976,2325-5870
2195439951,1351-0711
2195439929,0373-0956
2195439899,1071-121X
2195439886,
2195439852,1935-7524
2195439822,0378-7753
2195439802,
2195439777,0091-0627
2195439713,
2195439687,0179-0358
2195439654,0276-7333
2195439621,0012-821X
2195439547,
2195439526,0278-7393
2195439504,2469-9926
2195439490,
2195439052,1050-2947
2195439033,1463-6786
2195439010,
2195438942,0021-9347
2195438554,0163-4372
2195438528,1364-0321
2195438508,0938-2259
2195438332,0002-9297
2195438288,0002-7863
2195438263,0360-5442
2195438243,0253-4320
2195437234,1477-9226
2195436835,0034-8910
2195436810,0340-2193
2195436630,2691-1191
2195436577,0895-0695
2195435146,1387-2532
2195434919,2155-5435
2195434895,0070-3370
2195434885,
2195433989,
2195433562,0094-8276
2195433138,0021-9029
2195433108,1938-5862
2195432893,
2195432877,1941-1367
2195432190,0378-7753
2195432167,0022-3077
2195432132,1353-8292
2195431923,0737-4453
2195430851,
2195430832,0022-2437
2195430807,1570-7156
2195430796,
2195429335,0894-8755
2195429309,
2195429288,
2195429072,0954-1446
2195428372,0027-8424
2195428302,0926-3373
2195428257,
2195428189,0956-7976
2195427312,
2195427272,0036-1429
2195427271,
2195427250,0025-584X
2195426174,
2195426152,2050-7488
2195426140,
2195426124,0021-9029
2195425346,
2195425239,
2195425235,
2195425073,0094-8276
2195424736,1075-2730
2195424624,1753-9641
2195424542,1097-3923
2195424520,0090-502X
